instance,optimum
XML100_1212_05,17790
XML100_1212_06,16092
XML100_1212_07,20902
XML100_1212_08,20957
XML100_1212_09,20586
XML100_1212_10,25773
XML100_1212_11,24894
XML100_1212_12,16094
XML100_1212_13,29040
XML100_1212_14,18250
XML100_1212_15,24324
XML100_1212_16,16625
XML100_1212_17,18958
XML100_1212_18,29104
XML100_1212_19,24627
XML100_1212_20,15773
XML100_1212_21,28624
XML100_1212_22,20012
XML100_1212_23,20011
XML100_1212_24,20150
XML100_1212_25,24486
XML100_1212_26,22209
XML100_1212_27,14518
XML100_1213_01,11539
XML100_1213_02,15693
XML100_1213_03,15035
XML100_1213_04,15514
XML100_1213_05,7841
XML100_1213_06,12899
XML100_1213_07,14118
XML100_1213_08,9679
XML100_1213_09,12767
XML100_1213_10,19883
XML100_1213_11,12122
XML100_1213_12,14200
XML100_1213_13,14176
XML100_1213_14,17283
XML100_1213_15,14977
XML100_1213_16,12091
XML100_1213_17,10443
XML100_1213_18,12829
XML100_1213_19,19594
XML100_1213_20,13814
XML100_1213_21,12651
XML100_1213_22,22327
XML100_1213_23,8213
XML100_1213_24,12064
XML100_1213_25,14891
XML100_1213_26,13052
XML100_1213_27,9164
XML100_1214_01,13077
XML100_1214_02,16113
XML100_1214_03,14775
XML100_1214_04,11676
XML100_1214_05,12644
XML100_1214_06,8005
XML100_1214_07,12784
XML100_1214_08,10050
XML100_1214_09,6050
XML100_1214_10,13579
XML100_1214_11,6892
XML100_1214_12,10933
XML100_1214_13,12871
XML100_1214_14,10108
XML100_1214_15,9398
XML100_1214_16,8375
XML100_1214_17,15028
XML100_1214_18,10964
XML100_1214_19,15693
XML100_1214_20,10159
XML100_1214_21,10410
XML100_1214_22,9939
XML100_1214_23,16217
XML100_1214_24,10825
XML100_1214_25,8941
XML100_1214_26,9772
XML100_1214_27,10526
XML100_1215_01,12546
XML100_1215_02,7541
XML100_1215_03,9991
XML100_1215_04,7222
XML100_1215_05,8607
XML100_1215_06,8984
XML100_1215_07,7842
XML100_1215_08,8062
XML100_1215_09,9228
XML100_1215_10,7872
XML100_1215_11,7916
XML100_1215_12,9063
XML100_1215_13,10281
XML100_1215_14,9999
XML100_1215_15,6082
XML100_1215_16,6925
XML100_1215_17,8082
XML100_1215_18,10888
XML100_1215_19,7841
XML100_1215_20,5335
XML100_1215_21,9546
XML100_1215_22,11972
XML100_1215_23,7905
XML100_1215_24,7961
XML100_1215_25,8346
XML100_1215_26,4983
XML100_1215_27,7890
XML100_1216_01,8696
XML100_1216_02,6351
XML100_1216_03,7186
XML100_1216_04,6068
XML100_1216_05,6663
XML100_1216_06,5975
XML100_1216_07,4683
XML100_1216_08,4535
XML100_1216_09,4506
XML100_1216_10,6207
XML100_1216_11,7272
XML100_1216_12,5453
XML100_1216_13,5582
XML100_1216_14,6835
XML100_1216_15,5537
XML100_1216_16,5115
XML100_1216_17,8388
XML100_1216_18,6470
XML100_1216_19,6575
XML100_1216_20,7474
XML100_1216_21,6725
XML100_1216_22,5027
XML100_1216_23,5844
XML100_1216_24,8764
XML100_1216_25,7539
XML100_1216_26,7647
XML100_1216_27,6412
XML100_1221_01,18961
XML100_1221_02,21980
XML100_1221_03,23184
XML100_1221_04,22390
XML100_1221_05,23791
XML100_1221_06,26210
XML100_1221_07,19773
XML100_1221_08,27112
XML100_1221_09,24523
XML100_1221_10,21456
XML100_1221_11,28418
XML100_1221_12,33676
XML100_1221_13,21032
XML100_1221_14,29344
XML100_1221_15,34711
XML100_1221_16,19506
XML100_1221_17,20554
XML100_1221_18,24574
XML100_1221_19,26126
XML100_1221_20,56014
XML100_1221_21,24181
XML100_1221_22,22896
XML100_1221_23,32289
XML100_1221_24,44620
XML100_1221_25,38082
XML100_1221_26,33651
XML100_1221_27,41814
XML100_1222_01,19006
XML100_1222_02,18389
XML100_1222_03,13870
XML100_1222_04,17850
XML100_1222_05,16574
XML100_1222_06,13922
XML100_1222_07,15786
XML100_1222_08,14378
XML100_1222_09,28564
XML100_1222_10,22742
XML100_1222_11,18955
XML100_1222_12,15516
XML100_1222_13,28610
XML100_1222_14,16851
XML100_1222_15,11586
XML100_1222_16,29573
XML100_1222_17,19336
XML100_1222_18,13588
XML100_1222_19,13958
XML100_1222_20,29596
XML100_1222_21,14348
XML100_1222_22,10518
XML100_1222_23,20465
XML100_1222_24,19799
XML100_1222_25,21621
XML100_1222_26,18050
XML100_1222_27,22755
XML100_1223_01,12091
XML100_1223_02,14303
XML100_1223_03,12024
XML100_1223_04,15717
XML100_1223_05,13846
XML100_1223_06,13661
XML100_1223_07,16365
XML100_1223_08,10414
XML100_1223_09,20026
XML100_1223_10,12894
XML100_1223_11,13132
XML100_1223_12,14195
XML100_1223_13,16185
XML100_1223_14,12761
XML100_1223_15,13727
XML100_1223_16,11490
XML100_1223_17,13256
XML100_1223_18,14496
XML100_1223_19,16692
XML100_1223_20,17593
XML100_1223_21,13197
XML100_1223_22,10991
XML100_1223_23,9968
XML100_1223_24,12450
XML100_1223_25,11081
XML100_1223_26,14137
XML100_1223_27,17763
XML100_1224_01,11183
XML100_1224_02,9354
XML100_1224_03,11148
XML100_1224_04,10279
XML100_1224_05,11611
XML100_1224_06,9394
XML100_1224_07,13185
XML100_1224_08,11311
XML100_1224_09,13182
XML100_1224_10,8927
XML100_1224_11,12294
XML100_1224_12,10601
XML100_1224_13,8022
XML100_1224_14,9721
XML100_1224_15,11832
XML100_1224_16,11060
XML100_1224_17,13649
XML100_1224_18,12318
XML100_1224_19,12453
XML100_1224_20,10566
XML100_1224_21,7876
XML100_1224_22,14390
XML100_1224_23,8946
XML100_1224_24,11407
XML100_1224_25,12658
XML100_1224_26,11548
XML100_1224_27,10247
XML100_1225_01,8113
XML100_1225_02,6630
XML100_1225_03,8279
XML100_1225_04,7906
XML100_1225_05,5694
XML100_1225_06,7836
XML100_1225_07,7903
XML100_1225_08,10608
XML100_1225_09,7992
XML100_1225_10,9776
XML100_1225_11,8210
XML100_1225_12,9394
XML100_1225_13,7566
XML100_1225_14,9210
XML100_1225_15,7279
XML100_1225_16,9932
XML100_1225_17,7903
XML100_1225_18,10160
XML100_1225_19,7903
XML100_1225_20,7893
XML100_1225_21,10328
XML100_1225_22,8428
XML100_1225_23,8182
XML100_1225_24,9498
XML100_1225_25,6096
XML100_1225_26,8258
XML100_1225_27,10065
XML100_1226_01,6007
XML100_1226_02,6085
XML100_1226_03,5173
XML100_1226_04,7173
XML100_1226_05,6143
XML100_1226_06,4854
XML100_1226_07,6802
XML100_1226_08,7292
XML100_1226_09,6201
XML100_1226_10,8405
XML100_1226_11,6240
XML100_1226_12,7518
XML100_1226_13,4828
XML100_1226_14,7329
XML100_1226_15,6774
XML100_1226_16,5072
XML100_1226_17,7321
XML100_1226_18,6274
XML100_1226_19,7190
XML100_1226_20,6671
XML100_1226_21,4450
XML100_1226_22,6014
XML100_1226_23,7004
XML100_1226_24,6516
XML100_1226_25,9054
XML100_1226_26,7147
XML100_1226_27,4329
XML100_1231_01,40110
XML100_1231_02,18783
XML100_1231_03,48351
XML100_1231_04,24459
XML100_1231_05,32767
XML100_1231_06,25667
XML100_1231_07,30043
XML100_1231_08,34906
XML100_1231_09,42369
XML100_1231_10,25498
XML100_1231_11,24076
XML100_1231_12,28190
XML100_1231_13,38629
XML100_1231_14,25677
XML100_1231_15,16077
XML100_1231_16,18498
XML100_1231_17,21958
XML100_1231_18,19456
XML100_1231_19,27440
XML100_1231_20,39850
XML100_1231_21,21592
XML100_1231_22,25328
XML100_1231_23,29166
XML100_1231_24,41330
XML100_1231_25,24885
XML100_1231_26,23994
XML100_1231_27,19072
XML100_1232_01,14542
XML100_1232_02,19318
XML100_1232_03,16975
XML100_1232_04,21085
XML100_1232_05,19242
XML100_1232_06,24943
XML100_1232_07,18762
XML100_1232_08,21888
XML100_1232_09,20255
XML100_1232_10,19609
XML100_1232_11,18441
XML100_1232_12,11206
XML100_1232_13,21081
XML100_1232_14,22293
XML100_1232_15,20558
XML100_1232_16,25442
XML100_1232_17,20017
XML100_1232_18,23374
XML100_1232_19,15263
XML100_1232_20,17499
XML100_1232_21,20215
XML100_1232_22,18369
XML100_1232_23,20004
XML100_1232_24,17162
XML100_1232_25,22651
XML100_1232_26,25987
XML100_1232_27,19871
XML100_1233_01,17408
XML100_1233_02,10022
XML100_1233_03,11217
XML100_1233_04,14602
XML100_1233_05,12768
XML100_1233_06,7521
XML100_1233_07,13436
XML100_1233_08,20353
XML100_1233_09,13816
XML100_1233_10,11097
XML100_1233_11,5154
XML100_1233_12,18439
XML100_1233_13,15473
XML100_1233_14,17956
XML100_1233_15,11261
XML100_1233_16,12417
XML100_1233_17,9283
XML100_1233_18,21211
XML100_1233_19,13647
XML100_1233_20,15368
XML100_1233_21,13103
XML100_1233_22,15622
XML100_1233_23,14243
XML100_1233_24,10543
XML100_1233_25,19405
XML100_1233_26,12405
XML100_1233_27,7747
XML100_1234_01,13529
XML100_1234_02,16612
XML100_1234_03,9225
XML100_1234_04,15141
XML100_1234_05,10010
XML100_1234_06,13179
XML100_1234_07,15230
XML100_1234_08,12151
XML100_1234_09,12078
XML100_1234_10,10768
XML100_1234_11,13482
XML100_1234_12,12457
XML100_1234_13,10778
XML100_1234_14,10158
XML100_1234_15,9713
XML100_1234_16,10928
XML100_1234_17,10642
XML100_1234_18,13159
XML100_1234_19,12576
XML100_1234_20,8670
XML100_1234_21,11618
XML100_1234_22,12648
XML100_1234_23,11459
XML100_1234_24,7741
XML100_1234_25,12129
XML100_1234_26,9826
XML100_1234_27,3774
XML100_1235_01,10481
XML100_1235_02,8682
XML100_1235_03,9824
XML100_1235_04,8954
XML100_1235_05,8498
XML100_1235_06,8498
XML100_1235_07,8642
XML100_1235_08,9820
XML100_1235_09,8191
XML100_1235_10,5838
XML100_1235_11,7584
XML100_1235_12,7934
XML100_1235_13,7010
XML100_1235_14,10370
XML100_1235_15,6577
XML100_1235_16,6496
XML100_1235_17,7393
XML100_1235_18,10662
XML100_1235_19,7609
XML100_1235_20,8955
XML100_1235_21,11110
XML100_1235_22,9375
XML100_1235_23,9864
XML100_1235_24,4913
XML100_1235_25,8787
XML100_1235_26,6535
XML100_1235_27,7997
XML100_1236_01,7220
XML100_1236_02,6922
XML100_1236_03,5911
XML100_1236_04,6195
XML100_1236_05,6896
XML100_1236_06,6289
XML100_1236_07,5161
XML100_1236_08,5413
XML100_1236_09,7409
XML100_1236_10,8353
XML100_1236_11,5724
XML100_1236_12,5166
XML100_1236_13,7521
XML100_1236_14,8910
XML100_1236_15,5172
XML100_1236_16,7452
XML100_1236_17,5878
XML100_1236_18,6825
XML100_1236_19,7134
XML100_1236_20,7413
XML100_1236_21,5297
XML100_1236_22,6587
XML100_1236_23,6679
XML100_1236_24,6676
XML100_1236_25,8036
XML100_1236_26,6341
XML100_1236_27,7931
XML100_1241_01,25706
XML100_1241_02,31525
XML100_1241_03,27453
XML100_1241_04,27021
XML100_1241_05,16536
XML100_1241_06,27762
XML100_1241_07,39930
XML100_1241_08,25993
XML100_1241_09,34754
XML100_1241_10,26836
XML100_1241_11,26327
XML100_1241_12,23079
XML100_1241_13,30319
XML100_1241_14,26687
XML100_1241_15,27386
XML100_1241_16,41447
XML100_1241_17,25694
XML100_1241_18,23346
XML100_1241_19,39138
XML100_1241_20,21500
XML100_1241_21,25863
XML100_1241_22,37299
XML100_1241_23,39316
XML100_1241_24,41792
XML100_1241_25,30566
XML100_1241_26,22507
XML100_1241_27,33840
XML100_1242_01,16271
XML100_1242_02,23387
XML100_1242_03,24724
XML100_1242_04,32125
XML100_1242_05,12877
XML100_1242_06,17077
XML100_1242_07,25527
XML100_1242_08,17895
XML100_1242_09,13119
XML100_1242_10,14658
XML100_1242_11,23874
XML100_1242_12,17351
XML100_1242_13,18731
XML100_1242_14,19511
XML100_1242_15,22884
XML100_1242_16,29714
XML100_1242_17,26727
XML100_1242_18,25661
XML100_1242_19,18255
XML100_1242_20,27316
XML100_1242_21,15025
XML100_1242_22,24112
XML100_1242_23,19107
XML100_1242_24,15353
XML100_1242_25,27076
XML100_1242_26,11926
XML100_1242_27,15027
XML100_1243_01,15644
XML100_1243_02,15847
XML100_1243_03,10859
XML100_1243_04,14302
XML100_1243_05,11219
XML100_1243_06,10534
XML100_1243_07,13304
XML100_1243_08,11638
XML100_1243_09,18857
XML100_1243_10,11432
XML100_1243_11,13076
XML100_1243_12,15147
XML100_1243_13,14824
XML100_1243_14,16812
XML100_1243_15,13839
XML100_1243_16,18533
XML100_1243_17,8564
XML100_1243_18,10712
XML100_1243_19,8211
XML100_1243_20,18046
XML100_1243_21,12512
XML100_1243_22,17012
XML100_1243_23,11004
XML100_1243_24,15947
XML100_1243_25,14681
XML100_1243_26,16336
XML100_1243_27,16119
XML100_1244_01,13929
XML100_1244_02,10497
XML100_1244_03,17015
XML100_1244_04,8609
XML100_1244_05,11704
XML100_1244_06,11889
XML100_1244_07,12352
XML100_1244_08,12069
XML100_1244_09,9091
XML100_1244_10,12020
XML100_1244_11,11031
XML100_1244_12,13509
XML100_1244_13,8628
XML100_1244_14,12544
XML100_1244_15,10610
XML100_1244_16,13853
XML100_1244_17,7031
XML100_1244_18,9264
XML100_1244_19,11730
XML100_1244_20,9185
XML100_1244_21,13173
XML100_1244_22,13083
XML100_1244_23,7783
XML100_1244_24,15035
XML100_1244_25,11592
XML100_1244_26,8727
XML100_1244_27,14034
XML100_1245_01,6708
XML100_1245_02,8554
XML100_1245_03,12795
XML100_1245_04,7151
XML100_1245_05,8245
XML100_1245_06,6931
XML100_1245_07,8590
XML100_1245_08,7089
XML100_1245_09,7980
XML100_1245_10,8703
XML100_1245_11,7348
XML100_1245_12,10481
XML100_1245_13,6932
XML100_1245_14,8379
XML100_1245_15,13038
XML100_1245_16,5876
XML100_1245_17,9578
XML100_1245_18,11249
XML100_1245_19,7621
XML100_1245_20,7441
XML100_1245_21,7659
XML100_1245_22,7671
XML100_1245_23,6536
XML100_1245_24,9000
XML100_1245_25,6690
XML100_1245_26,9612
XML100_1245_27,5817
XML100_1246_01,5458
XML100_1246_02,7162
XML100_1246_03,4537
XML100_1246_04,8953
XML100_1246_05,6486
XML100_1246_06,4898
XML100_1246_07,7489
XML100_1246_08,7110
XML100_1246_09,7273
XML100_1246_10,5821
XML100_1246_11,6268
XML100_1246_12,5297
XML100_1246_13,5626
XML100_1246_14,6104
XML100_1246_15,6482
XML100_1246_16,5439
XML100_1246_17,7005
XML100_1246_18,7433
XML100_1246_19,5738
XML100_1246_20,6384
XML100_1246_21,7705
XML100_1246_22,6388
XML100_1246_23,8553
XML100_1246_24,7109
XML100_1246_25,5301
XML100_1246_26,6272
XML100_1246_27,6693
XML100_1251_01,25590
XML100_1251_02,25055
XML100_1251_03,37595
XML100_1251_04,39349
XML100_1251_05,44365
XML100_1251_06,36438
XML100_1251_07,34466
XML100_1251_08,32294
XML100_1251_09,32767
XML100_1251_10,33394
XML100_1251_11,46670
XML100_1251_12,48146
XML100_1251_13,42458
XML100_1251_14,24573
XML100_1251_15,47940
XML100_1251_16,36111
XML100_1251_17,38923
XML100_1251_18,31469
XML100_1251_19,33088
XML100_1251_20,24288
XML100_1251_21,29479
XML100_1251_22,26591
XML100_1251_23,25938
XML100_1251_24,26193
XML100_1251_25,27976
XML100_1251_26,28023
XML100_1251_27,30263
XML100_1252_01,13055
XML100_1252_02,14555
XML100_1252_03,15052
XML100_1252_04,14713
XML100_1252_05,15243
XML100_1252_06,15420
XML100_1252_07,23011
XML100_1252_08,13239
XML100_1252_09,15535
XML100_1252_10,21937
XML100_1252_11,11482
XML100_1252_12,14789
XML100_1252_13,15330
XML100_1252_14,26314
XML100_1252_15,27583
XML100_1252_16,23744
XML100_1252_17,13648
XML100_1252_18,13767
XML100_1252_19,10790
XML100_1252_20,22918
XML100_1252_21,14736
XML100_1252_22,20655
XML100_1252_23,15950
XML100_1252_24,18778
XML100_1252_25,28689
XML100_1252_26,17308
XML100_1252_27,10200
XML100_1253_01,15773
XML100_1253_02,13372
XML100_1253_03,7703
XML100_1253_04,10948
XML100_1253_05,10310
XML100_1253_06,16878
XML100_1253_07,13512
XML100_1253_08,12317
XML100_1253_09,15106
XML100_1253_10,8385
XML100_1253_11,15978
XML100_1253_12,11980
XML100_1253_13,17681
XML100_1253_14,9861
XML100_1253_15,16763
XML100_1253_16,11971
XML100_1253_17,17334
XML100_1253_18,12151
XML100_1253_19,12820
XML100_1253_20,15878
XML100_1253_21,11786
XML100_1253_22,12190
XML100_1253_23,10508
XML100_1253_24,9790
XML100_1253_25,15170
XML100_1253_26,9610
XML100_1253_27,15120
XML100_1254_01,7602
XML100_1254_02,11049
XML100_1254_03,10725
XML100_1254_04,9868
XML100_1254_05,10289
XML100_1254_06,9905
XML100_1254_07,10404
XML100_1254_08,12317
XML100_1254_09,12000
XML100_1254_10,8277
XML100_1254_11,10880
XML100_1254_12,11236
XML100_1254_13,14536
XML100_1254_14,8947
XML100_1254_15,9426
XML100_1254_16,8748
XML100_1254_17,10281
XML100_1254_18,9237
XML100_1254_19,9630
XML100_1254_20,9550
XML100_1254_21,12018
XML100_1254_22,10729
XML100_1254_23,7737
XML100_1254_24,11616
XML100_1254_25,9761
XML100_1254_26,8749
XML100_1254_27,9964
XML100_1255_01,9128
XML100_1255_02,8925
XML100_1255_03,6788
XML100_1255_04,7568
XML100_1255_05,10435
XML100_1255_06,9813
XML100_1255_07,8341
XML100_1255_08,7344
XML100_1255_09,6776
XML100_1255_10,6533
XML100_1255_11,7778
XML100_1255_12,7994
XML100_1255_13,11212
XML100_1255_14,11181
XML100_1255_15,7760
XML100_1255_16,7411
XML100_1255_17,4138
XML100_1255_18,7534
XML100_1255_19,7043
XML100_1255_20,7801
XML100_1255_21,9286
XML100_1255_22,10538
XML100_1255_23,11163
XML100_1255_24,7332
XML100_1255_25,7914
XML100_1255_26,7280
XML100_1255_27,6743
XML100_1256_01,4012
XML100_1256_02,6788
XML100_1256_03,6515
XML100_1256_04,7744
XML100_1256_05,5509
XML100_1256_06,6543
XML100_1256_07,6423
XML100_1256_08,4775
XML100_1256_09,6079
XML100_1256_10,8271
XML100_1256_11,5653
XML100_1256_12,7838
XML100_1256_13,6669
XML100_1256_14,8165
XML100_1256_15,6682
XML100_1256_16,5424
XML100_1256_17,7337
XML100_1256_18,5755
XML100_1256_19,6019
XML100_1256_20,6378
XML100_1256_21,6172
XML100_1256_22,5512
XML100_1256_23,7134
XML100_1256_24,7988
XML100_1256_25,6893
XML100_1256_26,7655
XML100_1256_27,7683
XML100_1261_01,22159
XML100_1261_02,24376
XML100_1261_03,36100
XML100_1261_04,26935
XML100_1261_05,38192
XML100_1261_06,31193
XML100_1261_07,21667
XML100_1261_08,31365
XML100_1261_09,17114
XML100_1261_10,43264
XML100_1261_11,35583
XML100_1261_12,28407
XML100_1261_13,33377
XML100_1261_14,36367
XML100_1261_15,19040
XML100_1261_16,31323
XML100_1261_17,39345
XML100_1261_18,34652
XML100_1261_19,22255
XML100_1261_20,23492
XML100_1261_21,28525
XML100_1261_22,18854
XML100_1261_23,22485
XML100_1261_24,44288
XML100_1261_25,48276
XML100_1261_26,49138
XML100_1261_27,27392
XML100_1262_01,13937
XML100_1262_02,18596
XML100_1262_03,18018
XML100_1262_04,23940
XML100_1262_05,34013
XML100_1262_06,13875
XML100_1262_07,32136
XML100_1262_08,18350
XML100_1262_09,9135
XML100_1262_10,33819
XML100_1262_11,21115
XML100_1262_12,18954
XML100_1262_13,18306
XML100_1262_14,16310
XML100_1262_15,24295
XML100_1262_16,20817
XML100_1262_17,25692
XML100_1262_18,22337
XML100_1262_19,11656
XML100_1262_20,19439
XML100_1262_21,16343
XML100_1262_22,19342
XML100_1262_23,19018
XML100_1262_24,14442
XML100_1262_25,20684
XML100_1262_26,18879
XML100_1262_27,26208
XML100_1263_01,7919
XML100_1263_02,11343
XML100_1263_03,16318
XML100_1263_04,11664
XML100_1263_05,11317
XML100_1263_06,13718
XML100_1263_07,15394
XML100_1263_08,16657
XML100_1263_09,12761
XML100_1263_10,16044
XML100_1263_11,12657
XML100_1263_12,9500
XML100_1263_13,6221
XML100_1263_14,18613
XML100_1263_15,13997
XML100_1263_16,19723
XML100_1263_17,15527
XML100_1263_18,20563
XML100_1263_19,12403
XML100_1263_20,13380
XML100_1263_21,15328
XML100_1263_22,16170
XML100_1263_23,12170
XML100_1263_24,20349
XML100_1263_25,13821
XML100_1263_26,12473
XML100_1263_27,11946
XML100_1264_01,11119
XML100_1264_02,8407
XML100_1264_03,13381
XML100_1264_04,9400
XML100_1264_05,8511
XML100_1264_06,14270
XML100_1264_07,10586
XML100_1264_08,8302
XML100_1264_09,12789
XML100_1264_10,12624
XML100_1264_11,12410
XML100_1264_12,8558
XML100_1264_13,12947
XML100_1264_14,8226
XML100_1264_15,10314
XML100_1264_16,11243
XML100_1264_17,12015
XML100_1264_18,10895
XML100_1264_19,9262
XML100_1264_20,11742
XML100_1264_21,9238
XML100_1264_22,10292
XML100_1264_23,7198
XML100_1264_24,9113
XML100_1264_25,7942
XML100_1264_26,12414
XML100_1264_27,10475
XML100_1265_01,10151
XML100_1265_02,9186
XML100_1265_03,6000
XML100_1265_04,8929
XML100_1265_05,7732
XML100_1265_06,8182
XML100_1265_07,8818
XML100_1265_08,6824
XML100_1265_09,11454
XML100_1265_10,7159
XML100_1265_11,9169
XML100_1265_12,8860
XML100_1265_13,7746
XML100_1265_14,8533
XML100_1265_15,8129
XML100_1265_16,9599
XML100_1265_17,7388
XML100_1265_18,6304
XML100_1265_19,9203
XML100_1265_20,6015
XML100_1265_21,8846
XML100_1265_22,8177
XML100_1265_23,8884
XML100_1265_24,5339
XML100_1265_25,7378
XML100_1265_26,8611
XML100_1265_27,9445
XML100_1266_01,4633
XML100_1266_02,6177
XML100_1266_03,8365
XML100_1266_04,6924
XML100_1266_05,5423
XML100_1266_06,6055
XML100_1266_07,6182
XML100_1266_08,6349
XML100_1266_09,7022
XML100_1266_10,8304
XML100_1266_11,6742
XML100_1266_12,5742
XML100_1266_13,5964
XML100_1266_14,6465
XML100_1266_15,9773
XML100_1266_16,6466
XML100_1266_17,6689
XML100_1266_18,5132
XML100_1266_19,5869
XML100_1266_20,7055
XML100_1266_21,8154
XML100_1266_22,5022
XML100_1266_23,5984
XML100_1266_24,7944
XML100_1266_25,3807
XML100_1266_26,6280
XML100_1266_27,6618
XML100_1271_01,30127
XML100_1271_02,34677
XML100_1271_03,39873
XML100_1271_04,37056
XML100_1271_05,24027
XML100_1271_06,47431
XML100_1271_07,30605
XML100_1271_08,32741
XML100_1271_09,44744
XML100_1271_10,23317
XML100_1271_11,27371
XML100_1271_12,47450
XML100_1271_13,16765
XML100_1271_14,25355
XML100_1271_15,58452
XML100_1271_16,26323
XML100_1271_17,27157
XML100_1271_18,35568
XML100_1271_19,23881
XML100_1271_20,28000
XML100_1271_21,25309
XML100_1271_22,34805
XML100_1271_23,33607
XML100_1271_24,52743
XML100_1271_25,25243
XML100_1271_26,56242
XML100_1271_27,35694
XML100_1272_01,20515
XML100_1272_02,16985
XML100_1272_03,25067
XML100_1272_04,22588
XML100_1272_05,15756
XML100_1272_06,21353
XML100_1272_07,24968
XML100_1272_08,25785
XML100_1272_09,21686
XML100_1272_10,23753
XML100_1272_11,18209
XML100_1272_12,15370
XML100_1272_13,19867
XML100_1272_14,14426
XML100_1272_15,15515
XML100_1272_16,16309
XML100_1272_17,16851
XML100_1272_18,12584
XML100_1272_19,25538
XML100_1272_20,22144
XML100_1272_21,18055
XML100_1272_22,13791
XML100_1272_23,21674
XML100_1272_24,20392
XML100_1272_25,15038
XML100_1272_26,19200
XML100_1272_27,12935
XML100_1273_01,12792
XML100_1273_02,12114
XML100_1273_03,10082
XML100_1273_04,14509
XML100_1273_05,13185
XML100_1273_06,11757
XML100_1273_07,19924
XML100_1273_08,15166
XML100_1273_09,20486
XML100_1273_10,15549
XML100_1273_11,9253
XML100_1273_12,10109
